0.0006262779999985923,22144
0.0012530559999959223,23216
0.0018791850000070554,24096
0.0025059449999957906,23888
0.0031603889999871626,22544
0.003786703999992369,20560
0.004413074000012784,18592
0.0050392779999981485,17040
0.005665684999996756,15744
0.006292018999999982,14640
0.006918036999991273,13728
0.007544408000001113,13232
0.00817126000001167,13440
0.008797982000004367,14272
0.00942426000000296,15600
0.010051000000004251,17440
0.010677407999992283,19360
0.011304241000004822,18768
0.011931110999995553,17712
0.012557388999994146,17648
0.013183833999988792,18896
0.013810704000007945,20816
0.014437092999997958,22720
0.015063499999996566,24224
0.015689815000001772,25472
0.016316463000009662,26528
0.01694259300001022,27376
0.0175689259999956,27872
0.018195259999998825,27792
0.018821777999988853,27168
0.01944777799999997,26128
0.020074482000012495,24640
0.020700981999993928,22688
0.02132755599998859,23744
0.021954241000003094,24160
0.02258098199999381,23392
0.023207463000005646,21680
0.023834222000004956,19600
0.024460648000001584,17824
0.025087444999996933,16416
0.02571387099999356,15200
0.026340019000002712,14160
0.026966888999993444,13408
0.02764538900001412,13216
0.028271519000014678,13760
0.028897593000010602,14832
0.0295243150000033,16400
0.030150536999997257,18416
0.030776741000011043,19392
0.03140283400000499,18192
0.03202920399999698,17520
0.032655908000009504,18064
0.03328188899999418,19712
0.033907851999998684,21696
0.03453457399999138,23424
0.035160907999994606,24768
0.03578759300000911,25936
0.03641411099999914,26912
0.037040536999995766,27632
0.03766683399999238,27792
0.038292925999996896,27552
0.03891963000000942,26736
0.03954642599998692,25472
0.04017255599998748,23808
0.04079907400000593,22192
0.04142518500000847,23072
0.042051721999996516,24048
0.04267779700001029,23936
0.04330377799999496,22656
0.04392974099999947,20672
0.04455590800000664,18576
0.04518253699998809,17008
0.045808741000001874,15712
0.046434889000011026,14704
0.04706133400000567,13792
0.04768742600001019,13248
0.04831348199999752,13408
0.04893990799999415,14192
0.04956622200000993,15488
0.05019220400001245,17312
0.05081868499999587,19312
0.05144476000000964,17760
0.052070852000014156,17616
0.0526972970000088,18784
0.05332394499998827,20672
0.053950444999998126,22608
0.05457657400000926,24128
0.05520329699999138,25392
0.05582972199999858,26480
0.05645638900000449,27344
0.05708290800001237,27872
0.05770892600000366,27808
0.0583353890000069,27232
0.05896214800000621,26224
0.059588297000004786,24752
0.06021488900000804,22832
0.06084131500000467,22448
0.06146727800000917,23664
0.06209401899999989,24160
0.06272025999999187,23472
0.06334649999999442,21792
0.06397287100000426,19728
0.0645989820000068,17920
0.06522505600000272,16496
0.06585112999999865,15280
0.06647777800000654,14256
0.06710437099999922,13456
0.06773075999998923,13232
0.06835707400000501,13712
0.06898301900000092,14752
0.06960977800000023,16288
0.07023583399998756,18288
0.07086212999999475,19456
0.07148816700001248,18288
0.0721146299999873,17552
0.07274135200000842,18016
0.07336753699999576,19632
0.07399381499999436,21600
0.07462035200001083,23360
0.07524633400001335,24736
0.07587238900001125,25920
0.0764989259999993,26912
0.07712492600001042,27648
0.0777515929999879,27920
0.0783778340000083,27600
0.0790038519999996,26816
0.07963011100000017,25584
0.08025663000000804,23936
0.08088316699999609,22224
0.08150909299999398,23040
0.08213542600000778,24032
0.08276222200001371,23984
0.08338827800000104,22768
0.08401488900000231,18832
0.084641481999995,17232
0.08526740799999288,15904
0.08589368500000205,14784
0.08651979699999401,13840
0.08714616700001443,13280
0.08777222200001233,13376
0.08839816700000824,14144
0.08902490799999896,15392
0.08965109300001473,17168
0.09027724099999546,19232
0.0909039820000146,18944
0.0915300370000125,17808
0.09215648200000714,17600
0.09278301899999519,18672
0.0934097779999945,20528
0.09403577800000562,22480
0.09466198199999099,24048
0.0952883520000114,25312
0.09591444500000534,26416
0.09654090800000859,27296
0.09716724099999396,27856
0.0977937039999972,27840
0.0984196850000103,27280
0.09904574099999763,26288
0.09967216699999426,24864
0.10029894499999159,22960
0.10092498200000932,22368
0.10155142600001454,23600
0.10217809299999203,24160
0.10280444500000385,23552
0.10343046299999514,21920
0.10405714800000965,19856
0.10468346300001485,18032
0.1053095560000088,16576
0.10593616700001007,15344
0.10656246299998884,14320
0.10718875899999603,13488
0.10781496300000981,13232
0.10844090800000572,13648
0.10906687100001022,14656
0.10969298200001276,16160
0.11031940800000939,18144
0.11094537100001389,19472
0.11157196299998873,18368
0.11219866700000125,17552
0.11282492600000182,17936
0.11345127800001364,19488
0.1140775000000076,21472
0.11470344500000351,23264
0.11532990800000675,24656
0.11595650000001001,25840
0.11658268499999735,27616
0.11720898199999397,27920
0.11783538899999257,27648
0.11846151899999313,26864
0.11908753700001284,25680
0.11971413000000553,24048
0.12034062999998696,22272
0.12096681500000273,22960
0.1215929820000099,24000
0.1222189450000144,24032
0.12284546300000443,22896
0.12347194500000569,20976
0.12409853700000895,18944
0.12472522199999503,17312
0.12535122200000615,15968
0.12597722199998884,14848
0.12660320399999136,13888
0.12722977800001445,13280
0.1278559819999998,13344
0.12848211100001095,14064
0.129108666999997,15296
0.12973483400000418,17040
0.13036116699998956,19136
0.13098766699999942,19024
0.13161364800001252,17872
0.1322398890000045,17568
0.13286605600001167,18560
0.13349263000000633,20400
0.13411855600000422,22368
0.13474466700000676,23952
0.13537111100001198,25248
0.13599779599999806,26352
0.1366238150000072,27248
0.1372501669999906,27840
0.1378764819999958,27872
0.13850266700001157,27328
0.13912924100000623,26384
0.13975588900001412,24976
0.14038235199998894,23104
